Date,High,Low,Open,Close,Volume,Adj Close
2018-08-27,5.190000057220459,5.0,5.059999942779541,5.039999961853027,992000,5.039999961853027
2018-08-28,5.090000152587891,4.820000171661377,5.03000020980835,4.829999923706055,863200,4.829999923706055
2018-08-29,5.03000020980835,4.820000171661377,4.840000152587891,5.0,854900,5.0
2018-08-30,5.130000114440918,4.960000038146973,4.980000019073486,5.059999942779541,1427600,5.059999942779541
2018-08-31,5.329999923706055,5.039999961853027,5.059999942779541,5.260000228881836,1641200,5.260000228881836
2018-09-04,5.46999979019165,5.25,5.349999904632568,5.429999828338623,926400,5.429999828338623
2018-09-05,5.650000095367432,5.28000020980835,5.429999828338623,5.539999961853027,1212000,5.539999961853027
2018-09-06,5.599999904632568,5.21999979019165,5.579999923706055,5.309999942779541,1132000,5.309999942779541
2018-09-07,5.5,5.179999828338623,5.28000020980835,5.380000114440918,959100,5.380000114440918
2018-09-10,5.550000190734863,5.21999979019165,5.389999866485596,5.449999809265137,1353000,5.449999809265137
2018-09-11,5.53000020980835,5.340000152587891,5.429999828338623,5.440000057220459,860300,5.440000057220459
2018-09-12,5.440000057220459,5.28000020980835,5.409999847412109,5.389999866485596,772800,5.389999866485596
2018-09-13,5.489999771118164,5.230000019073486,5.400000095367432,5.260000228881836,766800,5.260000228881836
2018-09-14,5.260000228881836,5.010000228881836,5.260000228881836,5.050000190734863,878000,5.050000190734863
2018-09-17,5.099999904632568,4.75,5.099999904632568,4.820000171661377,1374000,4.820000171661377
2018-09-18,4.909999847412109,4.75,4.78000020980835,4.869999885559082,623000,4.869999885559082
2018-09-19,4.960000038146973,4.800000190734863,4.889999866485596,4.820000171661377,625700,4.820000171661377
2018-09-20,4.909999847412109,4.800000190734863,4.860000133514404,4.900000095367432,444700,4.900000095367432
2018-09-21,4.949999809265137,4.690000057220459,4.900000095367432,4.730000019073486,2159500,4.730000019073486
2018-09-24,4.860000133514404,4.679999828338623,4.710000038146973,4.840000152587891,585600,4.840000152587891
2018-09-25,5.099999904632568,4.820000171661377,4.840000152587891,5.050000190734863,568200,5.050000190734863
2018-09-26,5.340000152587891,5.090000152587891,5.130000114440918,5.25,1051400,5.25
2018-09-27,5.599999904632568,5.25,5.28000020980835,5.579999923706055,1392900,5.579999923706055
2018-09-28,5.699999809265137,5.440000057220459,5.550000190734863,5.559999942779541,1142000,5.559999942779541
2018-10-01,5.659999847412109,5.329999923706055,5.599999904632568,5.349999904632568,783800,5.349999904632568
2018-10-02,6.300000190734863,5.619999885559082,5.619999885559082,6.110000133514404,4914400,6.110000133514404
2018-10-03,6.21999979019165,5.880000114440918,6.159999847412109,6.070000171661377,1921100,6.070000171661377
2018-10-04,6.010000228881836,5.659999847412109,6.010000228881836,5.679999828338623,1416700,5.679999828338623
2018-10-05,5.769999980926514,5.300000190734863,5.679999828338623,5.5,1547000,5.5
2018-10-08,5.599999904632568,5.329999923706055,5.579999923706055,5.369999885559082,867000,5.369999885559082
2018-10-09,5.46999979019165,5.269999980926514,5.349999904632568,5.269999980926514,716900,5.269999980926514
2018-10-10,5.340000152587891,5.079999923706055,5.25,5.090000152587891,857800,5.090000152587891
2018-10-11,5.420000076293945,5.03000020980835,5.090000152587891,5.210000038146973,1150500,5.210000038146973
2018-10-12,5.340000152587891,5.119999885559082,5.28000020980835,5.289999961853027,764200,5.289999961853027
2018-10-15,5.639999866485596,5.239999771118164,5.630000114440918,5.340000152587891,1298800,5.340000152587891
2018-10-16,5.610000133514404,5.320000171661377,5.360000133514404,5.579999923706055,1179500,5.579999923706055
2018-10-17,5.639999866485596,5.400000095367432,5.590000152587891,5.539999961853027,982500,5.539999961853027
2018-10-18,5.630000114440918,5.449999809265137,5.519999980926514,5.519999980926514,819800,5.519999980926514
2018-10-19,5.679999828338623,5.409999847412109,5.539999961853027,5.440000057220459,739200,5.440000057220459
2018-10-22,5.639999866485596,5.230000019073486,5.480000019073486,5.260000228881836,875300,5.260000228881836
2018-10-23,5.289999961853027,4.96999979019165,5.190000057220459,5.21999979019165,1025700,5.21999979019165
2018-10-24,5.239999771118164,4.789999961853027,5.239999771118164,4.789999961853027,1296400,4.789999961853027
2018-10-25,5.079999923706055,4.820000171661377,4.820000171661377,5.010000228881836,911200,5.010000228881836
2018-10-26,5.139999866485596,4.849999904632568,4.929999828338623,5.039999961853027,745100,5.039999961853027
2018-10-29,5.130000114440918,4.829999923706055,5.059999942779541,4.929999828338623,743700,4.929999828338623
2018-10-30,5.119999885559082,4.860000133514404,4.920000076293945,4.96999979019165,647400,4.96999979019165
2018-10-31,5.059999942779541,4.920000076293945,5.019999980926514,4.929999828338623,728500,4.929999828338623
2018-11-01,5.130000114440918,4.960000038146973,4.960000038146973,5.059999942779541,819000,5.059999942779541
2018-11-02,5.28000020980835,5.079999923706055,5.079999923706055,5.150000095367432,897400,5.150000095367432
2018-11-05,5.230000019073486,4.989999771118164,5.159999847412109,5.139999866485596,942600,5.139999866485596
2018-11-06,5.150000095367432,5.0,5.110000133514404,5.03000020980835,613100,5.03000020980835
2018-11-07,5.239999771118164,5.050000190734863,5.079999923706055,5.230000019073486,871300,5.230000019073486
2018-11-08,5.329999923706055,5.119999885559082,5.239999771118164,5.190000057220459,817600,5.190000057220459
2018-11-09,5.5,4.860000133514404,5.0,5.289999961853027,1938700,5.289999961853027
2018-11-12,5.360000133514404,4.889999866485596,5.360000133514404,4.920000076293945,1113800,4.920000076293945
2018-11-13,5.0,4.789999961853027,4.940000057220459,4.840000152587891,592500,4.840000152587891
2018-11-14,5.03000020980835,4.760000228881836,4.940000057220459,4.909999847412109,788700,4.909999847412109
2018-11-15,5.03000020980835,4.800000190734863,4.889999866485596,5.03000020980835,714100,5.03000020980835
2018-11-16,5.150000095367432,4.96999979019165,4.980000019073486,5.119999885559082,658600,5.119999885559082
2018-11-19,5.150000095367432,4.929999828338623,5.079999923706055,5.010000228881836,650600,5.010000228881836
2018-11-20,5.110000133514404,4.869999885559082,4.900000095367432,5.03000020980835,996600,5.03000020980835
2018-11-21,5.170000076293945,5.03000020980835,5.099999904632568,5.130000114440918,781300,5.130000114440918
2018-11-23,5.260000228881836,5.070000171661377,5.070000171661377,5.170000076293945,506800,5.170000076293945
2018-11-26,5.440000057220459,5.260000228881836,5.260000228881836,5.300000190734863,921200,5.300000190734863
2018-11-27,5.369999885559082,5.159999847412109,5.28000020980835,5.260000228881836,622300,5.260000228881836
2018-11-28,5.429999828338623,5.230000019073486,5.289999961853027,5.429999828338623,1013700,5.429999828338623
2018-11-29,5.460000038146973,5.28000020980835,5.400000095367432,5.349999904632568,566100,5.349999904632568
2018-11-30,5.360000133514404,5.269999980926514,5.320000171661377,5.349999904632568,722100,5.349999904632568
2018-12-03,5.46999979019165,5.300000190734863,5.460000038146973,5.409999847412109,868400,5.409999847412109
2018-12-04,5.460000038146973,5.199999809265137,5.400000095367432,5.21999979019165,775000,5.21999979019165
2018-12-06,5.429999828338623,5.119999885559082,5.21999979019165,5.260000228881836,956100,5.260000228881836
2018-12-07,5.340000152587891,5.150000095367432,5.260000228881836,5.159999847412109,655900,5.159999847412109
2018-12-10,5.21999979019165,5.019999980926514,5.170000076293945,5.190000057220459,876300,5.190000057220459
2018-12-11,5.329999923706055,5.090000152587891,5.25,5.190000057220459,520000,5.190000057220459
2018-12-12,5.380000114440918,5.210000038146973,5.210000038146973,5.309999942779541,701000,5.309999942779541
2018-12-13,5.320000171661377,5.079999923706055,5.309999942779541,5.099999904632568,862500,5.099999904632568
2018-12-14,5.099999904632568,4.840000152587891,5.059999942779541,4.860000133514404,1145600,4.860000133514404
2018-12-17,5.010000228881836,4.71999979019165,4.860000133514404,4.71999979019165,897900,4.71999979019165
2018-12-18,4.809999942779541,4.46999979019165,4.769999980926514,4.519999980926514,846500,4.519999980926514
2018-12-19,4.760000228881836,4.400000095367432,4.5,4.449999809265137,895400,4.449999809265137
2018-12-20,4.53000020980835,4.199999809265137,4.480000019073486,4.25,1151700,4.25
2018-12-21,4.269999980926514,3.809999942779541,4.269999980926514,3.890000104904175,2431700,3.890000104904175
2018-12-24,4.099999904632568,3.8299999237060547,3.8499999046325684,3.9200000762939453,754000,3.9200000762939453
2018-12-26,4.070000171661377,3.75,3.940000057220459,4.070000171661377,1439600,4.070000171661377
2018-12-27,4.170000076293945,3.799999952316284,4.039999961853027,3.9600000381469727,1180000,3.9600000381469727
2018-12-28,4.090000152587891,3.869999885559082,3.930000066757202,4.0,636700,4.0
2018-12-31,4.099999904632568,3.930000066757202,4.010000228881836,4.0,948200,4.0
2019-01-02,4.230000019073486,3.9100000858306885,3.930000066757202,4.21999979019165,711200,4.21999979019165
2019-01-03,4.329999923706055,4.190000057220459,4.210000038146973,4.28000020980835,873300,4.28000020980835
2019-01-04,4.650000095367432,4.289999961853027,4.349999904632568,4.599999904632568,1005800,4.599999904632568
2019-01-07,4.960000038146973,4.650000095367432,4.690000057220459,4.929999828338623,1249900,4.929999828338623
2019-01-08,5.03000020980835,4.659999847412109,4.96999979019165,4.75,900800,4.75
2019-01-09,4.789999961853027,4.679999828338623,4.75,4.739999771118164,569000,4.739999771118164
2019-01-10,4.769999980926514,4.659999847412109,4.710000038146973,4.760000228881836,528700,4.760000228881836
2019-01-11,4.869999885559082,4.610000133514404,4.739999771118164,4.840000152587891,453000,4.840000152587891
2019-01-14,4.849999904632568,4.5,4.820000171661377,4.510000228881836,782000,4.510000228881836
2019-01-15,4.739999771118164,4.510000228881836,4.550000190734863,4.730000019073486,587700,4.730000019073486
2019-01-16,4.940000057220459,4.71999979019165,4.75,4.909999847412109,863300,4.909999847412109
2019-01-17,5.099999904632568,4.880000114440918,4.889999866485596,5.079999923706055,768300,5.079999923706055
2019-01-18,5.099999904632568,4.929999828338623,4.96999979019165,5.090000152587891,576200,5.090000152587891
2019-01-22,5.079999923706055,4.900000095367432,5.070000171661377,5.0,793200,5.0
2019-01-23,5.03000020980835,4.75,5.0,4.78000020980835,648600,4.78000020980835
2019-01-24,5.099999904632568,4.909999847412109,5.019999980926514,5.010000228881836,1307900,5.010000228881836
2019-01-25,5.110000133514404,4.989999771118164,5.03000020980835,5.099999904632568,856400,5.099999904632568
2019-01-28,5.099999904632568,4.800000190734863,5.050000190734863,4.809999942779541,818300,4.809999942779541
2019-01-29,4.829999923706055,4.639999866485596,4.809999942779541,4.710000038146973,691300,4.710000038146973
2019-01-30,5.050000190734863,4.679999828338623,4.71999979019165,5.039999961853027,1068900,5.039999961853027
2019-01-31,5.090000152587891,4.960000038146973,5.039999961853027,5.010000228881836,651600,5.010000228881836
2019-02-01,5.039999961853027,4.869999885559082,5.010000228881836,4.960000038146973,457100,4.960000038146973
2019-02-04,4.980000019073486,4.809999942779541,4.980000019073486,4.849999904632568,544600,4.849999904632568
2019-02-05,4.960000038146973,4.650000095367432,4.849999904632568,4.690000057220459,1048700,4.690000057220459
2019-02-06,4.75,4.619999885559082,4.699999809265137,4.679999828338623,484700,4.679999828338623
2019-02-07,4.789999961853027,4.570000171661377,4.659999847412109,4.679999828338623,711300,4.679999828338623
2019-02-08,4.75,4.559999942779541,4.670000076293945,4.610000133514404,597300,4.610000133514404
2019-02-11,4.679999828338623,4.510000228881836,4.639999866485596,4.630000114440918,436500,4.630000114440918
2019-02-12,4.75,4.619999885559082,4.650000095367432,4.690000057220459,645100,4.690000057220459
2019-02-13,4.730000019073486,4.639999866485596,4.710000038146973,4.679999828338623,495500,4.679999828338623
2019-02-14,3.819999933242798,3.680000066757202,3.75,3.690000057220459,9355100,3.690000057220459
2019-02-15,3.950000047683716,3.680000066757202,3.799999952316284,3.700000047683716,3604500,3.700000047683716
2019-02-19,3.75,3.630000114440918,3.740000009536743,3.690000057220459,3250400,3.690000057220459
2019-02-20,3.7799999713897705,3.630000114440918,3.700000047683716,3.75,1624100,3.75
2019-02-21,3.9200000762939453,3.700000047683716,3.7699999809265137,3.7100000381469727,1831500,3.7100000381469727
2019-02-22,3.740000009536743,3.6600000858306885,3.7100000381469727,3.7300000190734863,1268500,3.7300000190734863
2019-02-25,3.819999933242798,3.700000047683716,3.740000009536743,3.7799999713897705,1483100,3.7799999713897705
2019-02-26,3.809999942779541,3.7300000190734863,3.7699999809265137,3.740000009536743,2525400,3.740000009536743
2019-02-27,3.7699999809265137,3.6700000762939453,3.7200000286102295,3.7300000190734863,1399300,3.7300000190734863
2019-02-28,3.740000009536743,3.6500000953674316,3.7200000286102295,3.6600000858306885,1430100,3.6600000858306885
2019-03-01,3.799999952316284,3.6600000858306885,3.690000057220459,3.7899999618530273,2807100,3.7899999618530273
2019-03-04,3.809999942779541,3.5899999141693115,3.799999952316284,3.6700000762939453,1839000,3.6700000762939453
2019-03-05,3.700000047683716,3.5999999046325684,3.680000066757202,3.609999895095825,1174100,3.609999895095825
2019-03-06,3.640000104904175,3.359999895095825,3.619999885559082,3.4200000762939453,2333500,3.4200000762939453
2019-03-07,3.549999952316284,3.309999942779541,3.4200000762939453,3.549999952316284,1193500,3.549999952316284
2019-03-08,3.5399999618530273,3.3299999237060547,3.5,3.3399999141693115,1475100,3.3399999141693115
2019-03-11,3.5299999713897705,3.309999942779541,3.359999895095825,3.5199999809265137,1217700,3.5199999809265137
2019-03-12,3.559999942779541,3.3499999046325684,3.549999952316284,3.559999942779541,832900,3.559999942779541
2019-03-13,3.6700000762939453,3.0199999809265137,3.3499999046325684,3.6500000953674316,2585400,3.6500000953674316
2019-03-14,3.640000104904175,3.5899999141693115,3.5999999046325684,3.619999885559082,733200,3.619999885559082
2019-03-15,3.619999885559082,3.490000009536743,3.619999885559082,3.5199999809265137,2770200,3.5199999809265137
2019-03-18,3.5999999046325684,3.440000057220459,3.549999952316284,3.5199999809265137,774000,3.5199999809265137
2019-03-19,3.619999885559082,3.4800000190734863,3.5199999809265137,3.5999999046325684,821300,3.5999999046325684
2019-03-20,3.680000066757202,3.569999933242798,3.5999999046325684,3.5999999046325684,881900,3.5999999046325684
2019-03-21,3.9100000858306885,3.5399999618530273,3.8399999141693115,3.7200000286102295,2454100,3.7200000286102295
2019-03-22,3.7100000381469727,3.5199999809265137,3.700000047683716,3.619999885559082,1904100,3.619999885559082
2019-03-25,3.690000057220459,3.509999990463257,3.609999895095825,3.619999885559082,1329600,3.619999885559082
2019-03-26,3.799999952316284,3.6700000762939453,3.799999952316284,3.7300000190734863,1544700,3.7300000190734863
2019-03-27,3.740000009536743,3.609999895095825,3.740000009536743,3.619999885559082,871000,3.619999885559082
2019-03-28,3.6600000858306885,3.559999942779541,3.609999895095825,3.640000104904175,875200,3.640000104904175
2019-03-29,3.740000009536743,3.609999895095825,3.6700000762939453,3.7300000190734863,1016800,3.7300000190734863
2019-04-01,3.8299999237060547,3.6600000858306885,3.7799999713897705,3.690000057220459,1235400,3.690000057220459
2019-04-02,3.7699999809265137,3.6600000858306885,3.690000057220459,3.700000047683716,1585200,3.700000047683716
2019-04-03,3.869999885559082,3.7100000381469727,3.7200000286102295,3.859999895095825,1349800,3.859999895095825
2019-04-04,3.9100000858306885,3.7899999618530273,3.859999895095825,3.890000104904175,841600,3.890000104904175
2019-04-05,4.050000190734863,3.890000104904175,3.930000066757202,3.9600000381469727,1418900,3.9600000381469727
2019-04-08,4.050000190734863,3.880000114440918,4.039999961853027,4.03000020980835,1452100,4.03000020980835
2019-04-09,4.059999942779541,3.930000066757202,4.03000020980835,3.930000066757202,898900,3.930000066757202
2019-04-10,4.050000190734863,3.930000066757202,3.950000047683716,4.039999961853027,759200,4.039999961853027
2019-04-11,4.110000133514404,3.9700000286102295,4.050000190734863,4.079999923706055,946000,4.079999923706055
2019-04-12,4.139999866485596,3.990000009536743,4.090000152587891,4.099999904632568,1092900,4.099999904632568
2019-04-15,4.130000114440918,3.9100000858306885,4.099999904632568,3.990000009536743,922700,3.990000009536743
2019-04-16,4.019999980926514,3.9100000858306885,4.010000228881836,3.930000066757202,731000,3.930000066757202
2019-04-17,4.0,3.7100000381469727,3.9700000286102295,3.7200000286102295,1431900,3.7200000286102295
2019-04-18,3.7899999618530273,3.609999895095825,3.75,3.7300000190734863,1282800,3.7300000190734863
2019-04-22,3.8299999237060547,3.700000047683716,3.7100000381469727,3.799999952316284,1139400,3.799999952316284
2019-04-23,3.890000104904175,3.7799999713897705,3.799999952316284,3.859999895095825,1011600,3.859999895095825
2019-04-24,3.880000114440918,3.75,3.880000114440918,3.799999952316284,1007400,3.799999952316284
2019-04-25,3.9000000953674316,3.7799999713897705,3.809999942779541,3.8399999141693115,633500,3.8399999141693115
2019-04-26,3.940000057220459,3.7799999713897705,3.809999942779541,3.9200000762939453,613400,3.9200000762939453
2019-04-29,3.940000057220459,3.809999942779541,3.880000114440918,3.819999933242798,579200,3.819999933242798
2019-04-30,3.8499999046325684,3.700000047683716,3.799999952316284,3.759999990463257,768700,3.759999990463257
2019-05-01,3.799999952316284,3.6600000858306885,3.759999990463257,3.680000066757202,597000,3.680000066757202
2019-05-02,3.740000009536743,3.559999942779541,3.700000047683716,3.740000009536743,833500,3.740000009536743
2019-05-03,3.890000104904175,3.7300000190734863,3.740000009536743,3.890000104904175,773800,3.890000104904175
2019-05-06,3.9800000190734863,3.7200000286102295,3.799999952316284,3.950000047683716,717200,3.950000047683716
2019-05-07,3.950000047683716,3.700000047683716,3.9100000858306885,3.7100000381469727,668400,3.7100000381469727
2019-05-08,3.9000000953674316,3.7300000190734863,3.740000009536743,3.9000000953674316,785700,3.9000000953674316
2019-05-09,3.940000057220459,3.740000009536743,3.8499999046325684,3.869999885559082,731200,3.869999885559082
2019-05-10,3.7799999713897705,3.640000104904175,3.6600000858306885,3.7300000190734863,1171200,3.7300000190734863
2019-05-13,3.690000057220459,3.5199999809265137,3.6500000953674316,3.569999933242798,1536200,3.569999933242798
2019-05-14,3.619999885559082,3.5,3.5999999046325684,3.5399999618530273,1047500,3.5399999618530273
2019-05-15,3.5399999618530273,3.4200000762939453,3.509999990463257,3.490000009536743,810500,3.490000009536743
2019-05-16,3.5399999618530273,3.4000000953674316,3.5,3.4200000762939453,776500,3.4200000762939453
2019-05-17,3.440000057220459,3.2699999809265137,3.4000000953674316,3.3399999141693115,1071700,3.3399999141693115
2019-05-20,3.359999895095825,3.25,3.299999952316284,3.309999942779541,651500,3.309999942779541
2019-05-21,3.450000047683716,3.319999933242798,3.319999933242798,3.450000047683716,763200,3.450000047683716
2019-05-22,3.490000009536743,3.3299999237060547,3.450000047683716,3.3499999046325684,581100,3.3499999046325684
2019-05-23,3.380000114440918,3.2100000381469727,3.319999933242798,3.25,760100,3.25
2019-05-24,3.309999942779541,3.180000066757202,3.2200000286102295,3.259999990463257,687700,3.259999990463257
2019-05-28,3.2699999809265137,3.130000114440918,3.259999990463257,3.140000104904175,683700,3.140000104904175
2019-05-29,3.0999999046325684,2.75,2.859999895095825,3.059999942779541,1538300,3.059999942779541
2019-05-30,3.049999952316284,2.799999952316284,3.0399999618530273,2.809999942779541,1125700,2.809999942779541
2019-05-31,2.7899999618530273,2.359999895095825,2.759999990463257,2.390000104904175,3451000,2.390000104904175
2019-06-03,2.4200000762939453,2.1500000953674316,2.4000000953674316,2.369999885559082,3382500,2.369999885559082
2019-06-04,2.6700000762939453,2.3399999141693115,2.450000047683716,2.5,2377700,2.5
2019-06-05,2.5299999713897705,2.3499999046325684,2.509999990463257,2.369999885559082,969900,2.369999885559082
2019-06-06,2.490000009536743,2.2799999713897705,2.430000066757202,2.2899999618530273,968900,2.2899999618530273
2019-06-07,2.450000047683716,2.259999990463257,2.2899999618530273,2.450000047683716,924700,2.450000047683716
2019-06-10,2.559999942779541,2.4600000381469727,2.4600000381469727,2.490000009536743,777200,2.490000009536743
2019-06-11,2.5399999618530273,2.3499999046325684,2.5,2.430000066757202,675200,2.430000066757202
2019-06-12,2.5199999809265137,2.4000000953674316,2.4200000762939453,2.490000009536743,589100,2.490000009536743
2019-06-13,2.5299999713897705,2.4000000953674316,2.490000009536743,2.5299999713897705,531600,2.5299999713897705
2019-06-14,2.5299999713897705,2.4000000953674316,2.5299999713897705,2.4100000858306885,558500,2.4100000858306885
2019-06-17,2.5799999237060547,2.380000114440918,2.450000047683716,2.5799999237060547,1066400,2.5799999237060547
2019-06-18,2.700000047683716,2.5799999237060547,2.5899999141693115,2.640000104904175,644900,2.640000104904175
2019-06-19,2.6700000762939453,2.5899999141693115,2.6600000858306885,2.619999885559082,334200,2.619999885559082
2019-06-20,2.7100000381469727,2.5899999141693115,2.6500000953674316,2.6600000858306885,720500,2.6600000858306885
2019-06-21,2.680000066757202,2.319999933242798,2.6600000858306885,2.619999885559082,4637000,2.619999885559082
2019-06-24,2.6600000858306885,2.4100000858306885,2.6600000858306885,2.4200000762939453,813800,2.4200000762939453
2019-06-25,2.630000114440918,2.369999885559082,2.4200000762939453,2.5199999809265137,1307700,2.5199999809265137
2019-06-26,3.0399999618530273,2.619999885559082,2.640000104904175,3.0199999809265137,4280600,3.0199999809265137
